Country Name,Country Code,Series Name,Series Code,Year,GDP
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,626.512929086139
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,4578.63320812155
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,6164.64469897525
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,45680.5349920165
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,5011.9844274536
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,12334.7982453893
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,4017.22991449473
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,26940.2641144313
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,62558.2438786332
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,51786.3771747905
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,7890.84028062087
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,28201.556802208
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,25464.760097715
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1108.52251321179
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,16980.0270637458
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,8341.29014337961
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,47764.0715120833
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,6031.54840210944
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1251.50476511083
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,2793.93130333726
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3022.46288443562
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,5196.97008415107
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,6844.03324966349
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,12071.4044637296
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,41035.7771227892
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,7912.27484371138
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,767.371344051512
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,257.818557410131
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3739.27827890219
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1098.07453750531
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1631.7139854966
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,50960.8431174661
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,394.856932975083
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1017.78776208855
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,14675.1508630779
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,7636.07434020616
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,8167.47284156277
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1608.68787678758
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,472.266235725533
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3623.82705652473
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,10737.6788811529
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,2124.01942956841
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,14035.8597369389
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,7117.53573456326
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,27244.34375
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,19890.9199056648
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,62548.9847332908
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,2239.11453821208
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,7502.12090974081
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,6533.67091082712
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,6436.76103650622
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3196.86138078687
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3638.51765819162
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,16804.9249271976
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,NaN
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,20261.0667303886
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3928.5227551684
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,557.534148360438
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,5305.06440743199
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,50327.2402902632
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,43068.5487241739
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,9255.36803467635
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,561.649634566263
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,4830.33486170249
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,48023.8699845462
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1942.92184179852
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,21616.7100094908
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,7726.37826175954
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3779.62620518889
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,774.5690395852
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,651.204531740983
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,5495.37707515986
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1454.64916032025
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,2164.42455009318
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,40315.3739510191
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,14294.2584180751
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,54576.7448146565
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1559.86377864962
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3476.62485441547
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,5757.54333251596
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,6215.98603314029
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,55752.7649838131
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,38259.6810956173
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,35565.7213771496
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,4991.56151652962
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,38475.3952461838
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,4255.89430213385
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,12807.2630452048
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1489.91972057277
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1740.35605234457
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,NaN
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,29252.9312377352
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,43239.8826623799
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1279.77078445418
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1984.50828271186
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,15742.3913381908
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,7665.37969186256
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1165.05065002416
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,713.734882389203
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,9408.75304325028
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,179467.516166777
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,16551.018202078
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,123678.702143275
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,90873.6024865671
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,517.136183122584
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,534.126977149089
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,11045.5801207599
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,8872.12838570139
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,818.430341392215
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,26753.2733830814
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3678.10539427642
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1715.38883792802
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,10366.3550754936
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,11490.0216914226
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,2928.44878191958
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3289.95758568777
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,195772.724261668
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,4211.93943552954
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,7387.87296917548
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3430.53442382813
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,690.443218144276
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1283.1064921138
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,5544.10406844675
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,9063.00223035953
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,827.744708369804
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,52900.537415323
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,44578.2253868016
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1913.52134831663
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,560.754475169279
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3200.95279935925
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,5925.38592218015
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,97666.6951838749
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,23121.2063768559
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1303.18536985282
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,13808.2274910465
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,12837.2479584282
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,2742.25004998231
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,6629.41699277341
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,6614.83081997934
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,2935.92859830401
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,14181.9486817352
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,22103.7009703321
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,93126.1494633822
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,10031.3421526698
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,14055.47265625
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,724.721973748255
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3948.72802229336
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,50133.6065243359
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1484.17010509944
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,23862.7986941075
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1417.094987474
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,6600.05621129155
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,15188.1902175113
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,702.338587730146
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,57564.8023114977
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,18719.9881409371
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,24247.1733184083
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,2235.7337028278
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,491.189804120491
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,6965.1378973693
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1245.14931107226
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,29513.6511800405
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3885.62361617465
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,19923.2273349748
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,10006.551252747
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,7210.60311284047
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1338.17309570313
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,9199.17789329145
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,60020.3604576572
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,88724.9909402638
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1071.23420366067
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1094.43005016466
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1013.42877197266
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,5822.37778295314
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1221.72396039938
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,877.192960614182
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,4125.42545363426
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,20473.404028045
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,4398.63869540854
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,12165.220135038
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,7685.50985852327
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3556.37972786582
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,897.50972863557
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,3104.65380859375
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,46865.9645976866
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,47439.6165895125
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,55304.3155317137
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,18131.5788465661
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,2628.46005421254
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,2861.20315425441
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,15975.7293753361
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,2558.77875834959
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1557.60140563182
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1724.57621968232
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1407.03429109916
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,566.881129708434
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3952.80357364813
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4741.49977033558
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,38885.5303222983
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3217.33924005417
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,13789.060424772
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3666.14182210905
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,28419.2645344661
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,56758.8692027821
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,44195.8175947748
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,5500.50364628486
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,29722.4068429349
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,22850.6653959938
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1236.4354555046
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,17040.4176091311
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,5967.06856034227
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,41008.296719472
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,6098.60007958976
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1041.65252312918
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2899.22829354394
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2975.64881143063
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4654.60862038896
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,5869.73757890628
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,8783.2154236384
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,30681.4339698653
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,7078.86032298969
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,632.12668582235
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,289.359627206129
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3169.07890082563
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1170.74281578643
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1399.67533596114
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,43594.1941045394
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,351.879754769554
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,774.411603124119
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,13567.3572174332
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,8016.44559489998
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,6228.65162110371
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1322.93677605288
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,482.064568638238
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2455.34085824476
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,11529.9551730192
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1941.58189765549
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,12135.1036186683
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,7683.74025365669
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,23487.21875
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,17829.6983223668
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,53254.8563700916
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2409.31190224284
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,7724.04241057376
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,6838.93674590634
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,6002.1083111024
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3370.38244716015
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3761.51368000275
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,9788.98380369718
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,NaN
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,17402.0376128079
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3583.31129031343
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,630.312619383054
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,5105.18959221062
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,42801.9081167285
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,36652.9223052178
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,7090.45463394942
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,611.67121911225
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4086.6223465965
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,41103.2564363768
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1711.27132561453
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,18083.8779056547
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,8379.62184743156
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3994.62908519019
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,756.425589810936
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,644.179063890749
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,5668.42976474423
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1405.71477634354
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2257.22528369354
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,42432.1619740441
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,12717.038597002
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,52951.6815110898
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1590.17433134297
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3322.58167895444
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4990.93679541655
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4416.94292408042
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,62179.2642662951
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,36206.5222171621
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,30242.3861352184
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,5077.55096915616
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,34960.6393843385
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4064.25301043642
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,10510.7703240885
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1496.65357260021
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1641.48097739743
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,NaN
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,28737.4391706499
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,29315.1931019553
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1121.08269597662
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2125.4589005996
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,13786.4567953114
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,7802.75136769776
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1113.83683453612
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,699.662946853965
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,7867.51493141091
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,167809.269874833
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,14263.9645773495
